uni.id,focal.id.old,date,time,subj.id,gutt.score,behavior,success,right.hand,left.hand,both.hands,total,species,comments
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
302,335,2024.01.07,,Lip,0.8,oyster.processing,Y,0,1,0,77,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
303,348,2024.07.21,,Aura,0.8,oyster.processing,Y,1,0,0,31,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
304,350,2024.07.21,,Whitney,0.8,oyster.processing,Y,1,0,0,33,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
305,351,2024.07.23,,Granny,0.8,oyster.processing,Y,0,1,0,30,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
306,353,2024.07.23,,Vula,0.8,oyster.processing,Y,0,1,0,40,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
307,357,2024.07.23,,Taipan,0.8,oyster.processing,Y,1,0,0,10,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,1,1,38,55,oyster,
308,358,2024.07.23,,Babosa,0.8,oyster.processing,Y,0,1,38,55,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
309,359,2024.07.23,,Lip,0.8,oyster.processing,Y,0,1,0,108,oyster,
310,360,2024.07.25,,Naina,0.8,oyster.processing,Y,0,1,0,1,oyster,
311,362,2024.07.25,,Aura,0.8,oyster.processing,Y,1,0,0,46,oyster,
